접수날짜,불량유형_대,불량유형_중,불량유형_소,원인,유상/무상,처리내역,수리부품,수리비용,수리비용청구여부
2022-01-07,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-06-13,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2021-02-12,기능,화면,안켜짐,컨넥터 이탈,무상,부품교체,컨넥터 Ass'y,18000,미청구
2021-07-06,기능,화면,동작안함,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구
2021-01-10,기능,화면,켜지지 않음,배터리 방전,무상,부품교체,Battery,30000,미청구
2023-03-07,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-02-20,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
2021-06-18,기능,화면,켜지지 않음,전원스위치 고장,무상,제품교환,SMPS Pcb Board,45000,미청구
2022-05-04,기능,화면,안켜짐,컨넥터 이탈,무상,제품교환,컨넥터 Ass'y,18000,미청구
2021-06-07,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
2022-09-15,기능,화면,백화현상,컨넥터 접촉불량,유상,부품교체,컨넥터 Ass'y,18000,18000
2021-07-22,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2022-06-02,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2023-04-16,기능,화면,켜지지 않음,휴즈 끊어짐,무상,제품교환,Fuse,3000,미청구
2022-02-05,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2021-08-03,기능,화면,두번 터치됨,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구
2021-12-06,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2021-10-21,기능,화면,두번 터치됨,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구
2021-12-05,기능,화면,동작안함,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000
2022-02-22,기능,화면,백화현상,컨넥터 접촉불량,유상,부품교체,컨넥터 Ass'y,18000,18000
2022-07-17,기능,화면,켜지지 않음,배터리 방전,유상,부품교체,Battery,30000,30000
2021-09-02,기능,화면,백화현상,컨넥터 접촉불량,유상,부품교체,컨넥터 Ass'y,18000,18000
2021-09-18,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2021-07-31,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2022-08-29,기능,화면,켜지지 않음,휴즈 끊어짐,유상,부품교체,Fuse,3000,3000
2022-02-09,기능,화면,켜지지 않음,전원스위치 고장,무상,부품교체,SMPS Pcb Board,45000,미청구
2021-12-21,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-07-05,기능,화면,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2022-12-31,기능,화면,두번 터치됨,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000
2021-11-02,기능,화면,동작안함,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
2022-12-22,기능,화면,안켜짐,컨넥터 이탈,유상,부품교체,컨넥터 Ass'y,18000,18000
2021-08-24,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2022-10-25,기능,화면,켜지지 않음,배터리 방전,무상,제품교환,Battery,30000,미청구
2023-02-06,기능,화면,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2021-02-14,기능,화면,동작안함,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
2023-03-07,기능,화면,백화현상,컨넥터 접촉불량,유상,부품교체,컨넥터 Ass'y,18000,18000
2022-11-01,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-10-30,기능,화면,안켜짐,컨넥터 이탈,무상,제품교환,컨넥터 Ass'y,18000,미청구
2021-10-17,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
2021-12-29,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2022-01-14,기능,화면,켜지지 않음,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
2021-08-16,기능,화면,백화현상,컨넥터 접촉불량,무상,제품교환,컨넥터 Ass'y,18000,미청구
2021-05-01,기능,화면,백화현상,컨넥터 접촉불량,무상,부품교체,컨넥터 Ass'y,18000,미청구
2023-01-20,기능,화면,백화현상,컨넥터 접촉불량,유상,부품교체,컨넥터 Ass'y,18000,18000
2022-10-29,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
2023-05-08,기능,화면,켜지지 않음,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
2022-11-21,기능,화면,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2021-05-07,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-04-23,기능,화면,켜지지 않음,배터리 방전,유상,부품교체,Battery,30000,30000
2023-05-29,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-08-05,기능,화면,백화현상,컨넥터 접촉불량,무상,제품교환,컨넥터 Ass'y,18000,미청구
2021-08-07,기능,화면,안켜짐,컨넥터 이탈,무상,부품교체,컨넥터 Ass'y,18000,미청구
2021-06-17,기능,화면,안켜짐,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2021-04-09,기능,화면,백화현상,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2021-10-15,기능,화면,두번 터치됨,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구
2021-06-10,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
2023-04-01,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2023-04-13,기능,화면,안켜짐,컨넥터 이탈,무상,부품교체,컨넥터 Ass'y,18000,미청구
2022-01-01,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2021-01-08,기능,화면,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2022-10-20,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2021-05-09,기능,화면,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2022-10-01,기능,화면,백화현상,액정 고장,유상,부품교체,액정 Ass'y,80000,80000
2021-12-01,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2022-08-04,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2021-01-17,기능,화면,켜지지 않음,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
2022-10-28,기능,화면,켜지지 않음,배터리 방전,유상,부품교체,Battery,30000,30000
2022-08-01,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-06-02,기능,화면,안켜짐,액정 고장,무상,부품교체,액정 Ass'y,80000,미청구
2021-12-15,기능,화면,켜지지 않음,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
2022-06-30,기능,화면,백화현상,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
2022-08-25,기능,화면,동작안함,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000
2021-05-22,기능,화면,안켜짐,컨넥터 이탈,유상,부품교체,컨넥터 Ass'y,18000,18000
2022-05-01,기능,화면,동작안함,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2022-03-21,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2022-12-21,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
2021-07-22,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2023-04-26,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2022-05-27,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2021-03-26,기능,화면,켜지지 않음,전원스위치 고장,무상,제품교환,SMPS Pcb Board,45000,미청구
2022-10-30,기능,화면,두번 터치됨,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구
2022-02-09,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2022-02-06,기능,화면,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2022-02-09,기능,화면,백화현상,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2021-07-28,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2022-01-31,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2022-06-14,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-06-17,기능,화면,안켜짐,컨넥터 이탈,무상,제품교환,컨넥터 Ass'y,18000,미청구
2021-03-25,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2022-08-17,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
2022-02-25,기능,화면,켜지지 않음,배터리 방전,무상,부품교체,Battery,30000,미청구
2022-08-22,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2022-08-24,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
2021-05-20,기능,화면,백화현상,컨넥터 접촉불량,유상,부품교체,컨넥터 Ass'y,18000,18000
2023-02-21,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2021-09-15,기능,화면,켜지지 않음,전원스위치 고장,무상,부품교체,SMPS Pcb Board,45000,미청구
2021-07-26,기능,화면,안켜짐,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2021-04-14,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-03-05,기능,화면,백화현상,액정 고장,무상,부품교체,액정 Ass'y,80000,미청구
2022-12-19,기능,화면,켜지지 않음,휴즈 끊어짐,무상,제품교환,Fuse,3000,미청구
2022-04-11,기능,화면,켜지지 않음,전원스위치 고장,무상,제품교환,SMPS Pcb Board,45000,미청구
2023-05-23,기능,화면,백화현상,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2022-02-16,기능,화면,안켜짐,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
2022-06-10,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2022-04-09,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
2021-11-02,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2021-06-17,기능,화면,두번 터치됨,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
2021-10-19,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2022-11-22,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2022-04-02,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2021-11-15,기능,화면,안켜짐,액정 고장,유상,부품교체,액정 Ass'y,80000,80000
2022-04-26,기능,화면,켜지지 않음,휴즈 끊어짐,유상,부품교체,Fuse,3000,3000
2022-07-21,기능,화면,두번 터치됨,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
2022-03-04,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2022-08-27,기능,화면,켜지지 않음,전원스위치 고장,무상,부품교체,SMPS Pcb Board,45000,미청구
2021-11-21,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
2021-12-07,기능,화면,켜지지 않음,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2022-12-10,기능,화면,동작안함,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2022-12-21,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2023-04-05,기능,화면,동작안함,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구
2023-02-07,기능,화면,동작안함,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000
2023-04-23,기능,화면,동작안함,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구
2023-05-18,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2022-11-11,기능,화면,켜지지 않음,전원스위치 고장,무상,부품교체,SMPS Pcb Board,45000,미청구
2022-01-02,기능,화면,두번 터치됨,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000
2021-07-02,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2022-09-14,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2022-08-02,기능,화면,켜지지 않음,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
2022-04-18,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2021-11-13,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2021-11-22,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
2023-04-27,기능,화면,두번 터치됨,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000
2021-06-04,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2022-04-22,기능,화면,백화현상,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
2022-02-20,기능,화면,켜지지 않음,휴즈 끊어짐,무상,부품교체,Fuse,3000,미청구
2021-06-13,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2022-10-21,기능,화면,백화현상,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구
2021-09-28,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-05-07,기능,화면,백화현상,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
2021-07-13,기능,화면,안켜짐,액정 고장,무상,부품교체,액정 Ass'y,80000,미청구
2022-03-09,기능,화면,동작안함,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구
2021-05-05,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-06-01,기능,화면,동작안함,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
2022-02-17,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2022-09-10,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2022-02-27,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2021-08-18,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
2022-02-04,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2022-06-27,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
2021-08-03,기능,화면,백화현상,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2021-09-21,기능,화면,켜지지 않음,휴즈 끊어짐,유상,부품교체,Fuse,3000,3000
2022-07-13,기능,화면,켜지지 않음,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
2021-04-29,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-04-19,기능,화면,안켜짐,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
2021-09-18,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-05-29,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
2021-05-15,기능,화면,동작안함,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구
2022-01-31,기능,화면,켜지지 않음,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
2023-02-08,기능,화면,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2022-01-27,기능,화면,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
2022-03-04,기능,화면,켜지지 않음,배터리 방전,무상,제품교환,Battery,30000,미청구
